scenario,rep,n_inducing,pi_clip,method,estimand,true_value,posterior_mean,bias,abs_error,squared_error,ci_lower,ci_upper,ci_width,covered,posterior_sd
strong_heterogeneous,59,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.002394135433896,0.002394135433896105,0.002394135433896105,5.731884475836892e-06,0.7368293865347237,1.2649153119830632,0.5280859254483394,1.0,0.13748814744582918
strong_heterogeneous,60,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0034812530561203,0.003481253056120348,0.003481253056120348,1.2119122840747264e-05,0.7310808911592976,1.2802512285005003,0.5491703373412027,1.0,0.13679474031504793
strong_heterogeneous,61,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9448542727432798,-0.05514572725672018,0.05514572725672018,0.0030410512346725708,0.6310761677564491,1.2509638209030682,0.6198876531466191,1.0,0.15841362965753158
strong_heterogeneous,62,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9845448961755507,-0.015455103824449257,0.015455103824449257,0.00023886023422450603,0.6776884134906639,1.2957374760752243,0.6180490625845604,1.0,0.1600203328209596
strong_heterogeneous,63,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9354745409460019,-0.06452545905399809,0.06452545905399809,0.004163534866129184,0.6157908337882003,1.2634287283772505,0.6476378945890502,1.0,0.16633309879579844
strong_heterogeneous,64,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0226511575731767,0.022651157573176706,0.022651157573176706,0.0005130749394048805,0.7210332916214833,1.331428248759672,0.6103949571381887,1.0,0.1535801976785627
strong_heterogeneous,65,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8460381197867403,-0.15396188021325974,0.15396188021325974,0.02370426055880214,0.5494186098976823,1.1474917158039877,0.5980731059063054,1.0,0.1500103698751426
strong_heterogeneous,66,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8791299097768492,-0.12087009022315076,0.12087009022315076,0.014609578710552604,0.5351253953439454,1.2040280947608017,0.6689026994168563,1.0,0.1678935291279158
strong_heterogeneous,67,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.991793197759242,-0.008206802240757982,0.008206802240757982,6.735160301891024e-05,0.7152929532495188,1.2626919409072717,0.5473989876577529,1.0,0.13837176429013415
strong_heterogeneous,68,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.7853801404342701,-0.21461985956572993,0.21461985956572993,0.046061684120013636,0.5039554631443951,1.047986459437744,0.5440309962933488,1.0,0.14068477252806014
strong_heterogeneous,69,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9985193056968013,-0.0014806943031987485,0.0014806943031987485,2.1924556195252276e-06,0.7333238228901433,1.267180466682753,0.5338566437926098,1.0,0.13857376596093152
strong_heterogeneous,70,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0315148707737276,0.03151487077372761,0.03151487077372761,0.0009931870798847507,0.7395666075938251,1.3113806567860995,0.5718140491922744,1.0,0.1471308265875424
strong_heterogeneous,71,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.2670056615583987,0.26700566155839867,0.26700566155839867,0.07129202330423813,0.9724650531319929,1.5578372015971909,0.5853721484651979,1.0,0.1472538732328908
strong_heterogeneous,72,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1052611807923596,0.10526118079235958,0.10526118079235958,0.011079916181801808,0.8346929673603388,1.3704101026003768,0.535717135240038,1.0,0.13489470439622137
strong_heterogeneous,73,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1311766736925075,0.13117667369250752,0.13117667369250752,0.017207319721030595,0.8268431369602263,1.4263079044139713,0.599464767453745,1.0,0.15334736317810027
strong_heterogeneous,74,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9557918895001098,-0.04420811049989015,0.04420811049989015,0.0019543570339704977,0.6497696153842746,1.249863302025445,0.6000936866411705,1.0,0.152646229494483
