scenario,rep,n_rff,pi_clip,method,estimand,true_value,posterior_mean,bias,abs_error,squared_error,ci_lower,ci_upper,ci_width,covered,posterior_sd
strong_homogeneous,165,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.7534107504118028,-0.24658924958819717,0.24658924958819717,0.0608062580124702,0.49280219658922453,1.0156668863729053,0.5228646897836807,1.0,0.1329000435827537
strong_homogeneous,166,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9253894385405347,-0.07461056145946532,0.07461056145946532,0.005566735881296652,0.6587663275253158,1.202255227269476,0.5434888997441601,1.0,0.137899864477117
strong_homogeneous,167,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.1936257186598986,0.19362571865989864,0.19362571865989864,0.03749091892656222,0.9164738233610702,1.462255164278692,0.5457813409176219,1.0,0.13931107796945816
strong_homogeneous,168,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8482510329337768,-0.1517489670662232,0.1517489670662232,0.023027749005665694,0.5737333825986336,1.1498995177720783,0.5761661351734447,1.0,0.14634909858138062
strong_homogeneous,169,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.7979451125668147,-0.20205488743318534,0.20205488743318534,0.0408261775356372,0.5249398251803136,1.079449350487482,0.5545095253071685,1.0,0.1399602839792249
strong_homogeneous,170,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8366932264400107,-0.16330677355998935,0.16330677355998935,0.026669102290573635,0.5416286891811894,1.1402644110915772,0.5986357219103877,1.0,0.15325342352902196
strong_homogeneous,171,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.036449678109998,0.03644967810999811,0.03644967810999811,0.001328579034322475,0.7492945814204249,1.3064150653566904,0.5571204839362655,1.0,0.1399359829374122
strong_homogeneous,172,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.0085685536317937,0.008568553631793652,0.008568553631793652,7.342011134092418e-05,0.7246036558693763,1.2916631955100528,0.5670595396406766,1.0,0.14387668770306353
strong_homogeneous,173,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.006527317114652,0.0065273171146520426,0.0065273171146520426,4.260586871522947e-05,0.7438354087366713,1.28360753084116,0.5397721221044888,1.0,0.13799770516062418
strong_homogeneous,174,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.7067616068005804,-0.2932383931994196,0.2932383931994196,0.0859887552461774,0.41465897107006183,1.0053731095032987,0.5907141384332368,1.0,0.1537460775766992
strong_homogeneous,175,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.859520690187339,-0.140479309812661,0.140479309812661,0.01973443648544159,0.571945367528182,1.1526980168374923,0.5807526493093103,1.0,0.14944424005486318
strong_homogeneous,176,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.7853640433006108,-0.21463595669938917,0.21463595669938917,0.04606859390826207,0.5104604898296194,1.064380662606119,0.5539201727764995,1.0,0.14177974185287848
strong_homogeneous,177,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.6052778377302266,-0.3947221622697734,0.3947221622697734,0.15580558538692532,0.33870423324848625,0.8818500135590875,0.5431457803106012,0.0,0.13888082469747956
strong_homogeneous,178,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8964143064000601,-0.10358569359993985,0.10358569359993985,0.01072999591858062,0.6094574501773607,1.1627800150148815,0.5533225648375207,1.0,0.14188772161514154
strong_homogeneous,179,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.734333329230478,-0.265666670769522,0.265666670769522,0.07057877995776159,0.4562460941378197,1.02005936034023,0.5638132662024102,1.0,0.14408222320816608
strong_homogeneous,180,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8939867171314786,-0.10601328286852141,0.10601328286852141,0.011238816144561134,0.6181230342783927,1.1731389218515742,0.5550158875731815,1.0,0.14339764663323376
strong_homogeneous,181,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.7801338885027219,-0.21986611149727808,0.21986611149727808,0.04834110698493352,0.5003408294369621,1.0533055350522387,0.5529647056152766,1.0,0.14152038870555678
strong_homogeneous,182,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8339648288001095,-0.16603517119989053,0.16603517119989053,0.027567678075376956,0.5697316884065923,1.1230651579374111,0.5533334695308189,1.0,0.14093669205706838
strong_homogeneous,183,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.192641118232922,0.19264111823292196,0.19264111823292196,0.03711060043403062,0.9187690373698116,1.4756363180257281,0.5568672806559165,1.0,0.14262453845049744
strong_homogeneous,184,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9022218294033321,-0.09777817059666793,0.09777817059666793,0.009560570645231099,0.638220757147717,1.1704929856286796,0.5322722284809627,1.0,0.13564915447775555
strong_homogeneous,185,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.902256929274751,-0.09774307072524901,0.09774307072524901,0.009553707874801032,0.626496327374879,1.173035644355823,0.5465393169809439,1.0,0.1425602161916782
strong_homogeneous,186,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.822373986963738,-0.17762601303626202,0.17762601303626202,0.031551000507158325,0.5428587719048639,1.0950207541438672,0.5521619822390034,1.0,0.13860557397033657
strong_homogeneous,187,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8611634843200586,-0.13883651567994137,0.13883651567994137,0.01927557808614661,0.5924600950800742,1.1342139564715523,0.5417538613914781,1.0,0.13890940115321765
strong_homogeneous,188,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.0993934897130686,0.0993934897130686,0.0993934897130686,0.009879065797341874,0.8467587320801542,1.3672178059855682,0.520459073905414,1.0,0.13800530745836165
strong_homogeneous,189,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8334678525498121,-0.16653214745018785,0.16653214745018785,0.027732956134371108,0.5300089477303088,1.1153610237867564,0.5853520760564476,1.0,0.14837906330686695
strong_homogeneous,190,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9787440110995642,-0.021255988900435785,0.021255988900435785,0.0004518170641354493,0.7099439453298788,1.2480063365012912,0.5380623911714124,1.0,0.13975926279795023
strong_homogeneous,191,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9612983484875042,-0.03870165151249583,0.03870165151249583,0.0014978178297946705,0.6784102143210425,1.2247880827857642,0.5463778684647217,1.0,0.1390901415052214
strong_homogeneous,192,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.8439883312374465,-0.15601166876255346,0.15601166876255346,0.024339640790076698,0.5801138771549843,1.1111823739350304,0.5310684967800461,1.0,0.13822777855460186
strong_homogeneous,193,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.6017474237615169,-0.3982525762384831,0.3982525762384831,0.15860511448058878,0.3411823495538575,0.8777891249660726,0.5366067754122151,0.0,0.136988325175645
strong_homogeneous,194,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.6233743173481532,-0.3766256826518468,0.3766256826518468,0.14184690483296963,0.34358254594065574,0.888548395640254,0.5449658496995983,0.0,0.14066612165376766
strong_homogeneous,195,200,0.02,rff_full_gaussian,population_ate_bb,1.0,1.000348169840811,0.0003481698408109857,0.0003481698408109857,1.212222380503471e-07,0.706820971473145,1.2903813659633372,0.5835603944901921,1.0,0.1465554032891446
strong_homogeneous,196,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.6532423353182921,-0.3467576646817079,0.3467576646817079,0.12024087801551175,0.3602626084919057,0.9435317723705323,0.5832691638786266,0.0,0.14943745468185118
strong_homogeneous,197,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9066467012222086,-0.09335329877779142,0.09335329877779142,0.008714838392695592,0.6309853295162694,1.180276913743346,0.5492915842270766,1.0,0.13890540960468623
strong_homogeneous,198,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.9269198094237922,-0.07308019057620785,0.07308019057620785,0.005340714254654859,0.6348162869021495,1.2114931720519484,0.5766768851497989,1.0,0.1467349867794455
strong_homogeneous,199,200,0.02,rff_full_gaussian,population_ate_bb,1.0,0.6639066274348975,-0.3360933725651025,0.3360933725651025,0.11295875508218481,0.39107003074919283,0.9300646293424569,0.538994598593264,0.0,0.13731305785852171
strong_homogeneous,0,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0899943278408737,0.08999432784087369,0.08999432784087369,0.008098979043530654,0.8015585155287369,1.377113014636126,0.575554499107389,1.0,0.14545487498402496
strong_homogeneous,1,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9322386234638382,-0.06776137653616177,0.06776137653616177,0.0045916041500754946,0.6025469388876882,1.2495392894304933,0.6469923505428051,1.0,0.16473520426039903
strong_homogeneous,2,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9994283000892746,-0.0005716999107253651,0.0005716999107253651,3.268407879233904e-07,0.6949533101206686,1.3018159600860604,0.6068626499653917,1.0,0.15332553855872652
strong_homogeneous,3,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0662273545246352,0.06622735452463524,0.06622735452463524,0.004386062487331724,0.7741244968857682,1.3698615037618056,0.5957370068760374,1.0,0.15206139611486624
strong_homogeneous,4,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1029602712372788,0.1029602712372788,0.1029602712372788,0.01060081745325402,0.8070261980464996,1.3954107816256314,0.5883845835791318,1.0,0.14775349949010927
strong_homogeneous,5,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9622020246029985,-0.03779797539700147,0.03779797539700147,0.0014286869441123284,0.709899008415306,1.2309158035341756,0.5210167951188697,1.0,0.13448616834656016
strong_homogeneous,6,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0685354200969897,0.06853542009698965,0.06853542009698965,0.004697103807870853,0.7979572678420251,1.3595951578157388,0.5616378899737137,1.0,0.14332678778460378
strong_homogeneous,7,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9824095810822883,-0.017590418917711736,0.017590418917711736,0.0003094228377005909,0.6876426370431715,1.257918968504116,0.5702763314609446,1.0,0.14301137642645884
strong_homogeneous,8,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.764714231743271,-0.23528576825672898,0.23528576825672898,0.05535939274415917,0.4615899005246235,1.0700184271991764,0.6084285266745528,1.0,0.15478378725759553
strong_homogeneous,9,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9231866147755953,-0.07681338522440473,0.07681338522440473,0.0059002961496327985,0.6244541899752303,1.2216702035449123,0.597216013569682,1.0,0.1531979156446576
strong_homogeneous,10,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.6952203391794306,-0.3047796608205694,0.3047796608205694,0.09289064164990132,0.41767680903378357,0.9754221653360243,0.5577453563022408,0.0,0.14302280587674035
strong_homogeneous,11,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.13272180165945,0.13272180165945002,0.13272180165945002,0.017615076635730392,0.8660826388139491,1.3804722186060265,0.5143895797920774,1.0,0.13141843533648243
strong_homogeneous,12,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.828860301435138,-0.171139698564862,0.171139698564862,0.029288796424871828,0.5691832191046099,1.0949140600255765,0.5257308409209666,1.0,0.1327072494623359
strong_homogeneous,13,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.7365359458902353,-0.2634640541097647,0.2634640541097647,0.06941330780795302,0.44526550486344624,1.028517197998951,0.5832516931355047,1.0,0.14627027847892934
strong_homogeneous,14,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9525047012736579,-0.04749529872634206,0.04749529872634206,0.0022558034011044698,0.647390858192377,1.2588331981156782,0.6114423399233012,1.0,0.15469600852354318
strong_homogeneous,15,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8982099523747179,-0.1017900476252821,0.1017900476252821,0.010361213795557198,0.6017247575753544,1.1775451445755702,0.5758203870002159,1.0,0.14487805474959173
strong_homogeneous,16,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0467329700010362,0.046732970001036156,0.046732970001036156,0.0021839704851177454,0.7582162286883214,1.3086440853376398,0.5504278566493184,1.0,0.14266303471238664
strong_homogeneous,17,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8784602035263688,-0.12153979647363122,0.12153979647363122,0.0147719221268517,0.5763045438123775,1.1594169246467592,0.5831123808343817,1.0,0.1489560829828506
strong_homogeneous,18,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9401843075201223,-0.059815692479877725,0.059815692479877725,0.0035779170668473006,0.6882196008319278,1.1877813457382738,0.499561744906346,1.0,0.12592501363870273
strong_homogeneous,19,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1740667321832716,0.17406673218327162,0.17406673218327162,0.03029922725296281,0.8666810499138341,1.495007964020414,0.6283269141065798,1.0,0.1612003084833104
strong_homogeneous,20,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9183329489089812,-0.0816670510910188,0.0816670510910188,0.006669507233903074,0.6418804565672531,1.1812221547335255,0.5393416981662724,1.0,0.13421626276270168
strong_homogeneous,21,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1483551200620368,0.14835512006203677,0.14835512006203677,0.022009241648621346,0.8661775932278352,1.4211784057361891,0.555000812508354,1.0,0.14250487327467218
strong_homogeneous,22,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1015859649843214,0.10158596498432138,0.10158596498432138,0.01031970828179577,0.8114732911833604,1.3999392644485749,0.5884659732652144,1.0,0.15189110984415158
strong_homogeneous,23,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9651080875690762,-0.03489191243092382,0.03489191243092382,0.0012174455530872563,0.6867306202114187,1.2403618052777894,0.5536311850663707,1.0,0.13830703109854758
strong_homogeneous,24,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8683563798942024,-0.13164362010579755,0.13164362010579755,0.017330042714559547,0.5923134901169578,1.1624086050630749,0.5700951149461171,1.0,0.14634071456367306
strong_homogeneous,25,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8286992549174076,-0.1713007450825924,0.1713007450825924,0.029343945265851306,0.5197767211159018,1.1183780183653838,0.598601297249482,1.0,0.15139789045352897
strong_homogeneous,26,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9602505951929879,-0.039749404807012056,0.039749404807012056,0.0015800151825117131,0.6703516006836782,1.2640022569612859,0.5936506562776077,1.0,0.1489159720139444
strong_homogeneous,27,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.2051510111353507,0.20515101113535072,0.20515101113535072,0.042086937369856796,0.926768216716872,1.487313687833215,0.5605454711163429,1.0,0.1460234505798685
strong_homogeneous,28,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0088512765655568,0.008851276565556843,0.008851276565556843,7.834509683997573e-05,0.7242518763540141,1.294695645145817,0.5704437687918028,1.0,0.14554116630460465
strong_homogeneous,29,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9378738218964499,-0.062126178103550145,0.062126178103550145,0.0038596620057540333,0.660146625266146,1.210672917845441,0.550526292579295,1.0,0.14183167698909813
strong_homogeneous,30,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.343243704483048,0.3432437044830481,0.3432437044830481,0.11781624066724604,1.0336881032538183,1.6352028997747194,0.6015147965209011,0.0,0.15193271916652315
strong_homogeneous,31,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.168023155916523,0.16802315591652306,0.16802315591652306,0.028231780924148218,0.891535824238887,1.4490415732696893,0.5575057490308023,1.0,0.14467343000931393
strong_homogeneous,32,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.7936716519205032,-0.20632834807949685,0.20632834807949685,0.04257138722121401,0.5147802332704126,1.0543794869383847,0.5395992536679721,1.0,0.13834240381365748
strong_homogeneous,33,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.06976624485015,0.06976624485014993,0.06976624485014993,0.004867328920491071,0.7968273374799254,1.3441749356699848,0.5473475981900594,1.0,0.1377382624854005
strong_homogeneous,34,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8223768858784825,-0.17762311412151754,0.17762311412151754,0.03154997067022564,0.5253485674166182,1.103680203256214,0.5783316358395959,1.0,0.1460953502449584
strong_homogeneous,35,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9569054576530684,-0.04309454234693155,0.04309454234693155,0.0018571395800914769,0.6715955650523949,1.2542404585927762,0.5826448935403813,1.0,0.14958922937517263
strong_homogeneous,36,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.184292628332853,0.18429262833285298,0.18429262833285298,0.03396377285783109,0.9082676723554718,1.4616334806790612,0.5533658083235894,1.0,0.14232961717526607
strong_homogeneous,37,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.6703571423778367,-0.3296428576221633,0.3296428576221633,0.10866441358130581,0.36518276636645813,0.9748565160240701,0.6096737496576119,0.0,0.15610864075610342
strong_homogeneous,38,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1932791390867956,0.19327913908679561,0.19327913908679561,0.03735682560613288,0.9019126311425361,1.4817766728197357,0.5798640416771996,1.0,0.15100398004065177
strong_homogeneous,39,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0134268771272243,0.013426877127224346,0.013426877127224346,0.0001802810293895803,0.7486372216929091,1.2984545856851004,0.5498173639921913,1.0,0.1421260190834177
strong_homogeneous,40,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.7638721394846775,-0.23612786051532253,0.23612786051532253,0.055756366511543615,0.487096380868678,1.0429942197373498,0.5558978388686718,1.0,0.14608515126249264
strong_homogeneous,41,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9827764893717909,-0.01722351062820915,0.01722351062820915,0.0002966493183600335,0.7159206324264075,1.264679443956028,0.5487588115296206,1.0,0.1382324388347071
strong_homogeneous,42,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1405870805287415,0.14058708052874147,0.14058708052874147,0.019764727211594838,0.8559491446478245,1.426040446389964,0.5700913017421396,1.0,0.1465829462551065
strong_homogeneous,43,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0502382852588499,0.05023828525884988,0.05023828525884988,0.0025238853057495732,0.7774711796443831,1.3178685218958825,0.5403973422514995,1.0,0.14432822429733205
strong_homogeneous,44,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.2547844536775075,0.25478445367750746,0.25478445367750746,0.06491511783574594,0.9753042042853832,1.5498127570026017,0.5745085527172185,1.0,0.14675463438351982
strong_homogeneous,45,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9620003954497526,-0.03799960455024742,0.03799960455024742,0.0014439699459751847,0.6541797378093197,1.2868783839649323,0.6326986461556126,1.0,0.1621831103015257
strong_homogeneous,46,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.7291322412635971,-0.2708677587364029,0.2708677587364029,0.07336934272288217,0.42239130860182794,1.0315396349078494,0.6091483263060214,1.0,0.15732804095042452
strong_homogeneous,47,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9877241667589048,-0.012275833241095158,0.012275833241095158,0.00015069608176317684,0.6874934312828767,1.3068413445434788,0.6193479132606021,1.0,0.15438275652554267
strong_homogeneous,48,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.2237352428896802,0.22373524288968016,0.22373524288968016,0.05005745891090418,0.9384336456060441,1.5110285774498422,0.5725949318437981,1.0,0.14246261284728423
strong_homogeneous,49,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1288281932675999,0.12882819326759987,0.12882819326759987,0.016596703380594064,0.8272290516488846,1.397724684812975,0.5704956331640904,1.0,0.142118413070597
strong_homogeneous,50,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.115053280902242,0.11505328090224198,0.11505328090224198,0.0132372574463702,0.8248217394752145,1.4264139192267724,0.6015921797515579,1.0,0.15421454085829414
strong_homogeneous,51,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0551514098895791,0.05515140988957912,0.05515140988957912,0.0030416780128083654,0.7668692076229034,1.3380198438020554,0.571150636179152,1.0,0.14599131138345622
strong_homogeneous,52,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0486675381492707,0.04866753814927072,0.04866753814927072,0.0023685292695107205,0.7490195465447733,1.3590490720367092,0.6100295254919359,1.0,0.15269000389118229
strong_homogeneous,53,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.153415798809066,0.15341579880906608,0.15341579880906608,0.02353640732422384,0.8813759789167351,1.4293826802683192,0.548006701351584,1.0,0.1378056432094747
strong_homogeneous,54,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1888552445250635,0.18885524452506353,0.18885524452506353,0.03566630338462154,0.9146699931023837,1.4493783559435325,0.5347083628411488,1.0,0.13491984212224986
strong_homogeneous,55,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.07125778791764,0.07125778791763993,0.07125778791763993,0.005077672338915351,0.77772227323641,1.3604802155719284,0.5827579423355185,1.0,0.15172543734302968
strong_homogeneous,56,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0081465294721497,0.008146529472149666,0.008146529472149666,6.636594244060312e-05,0.7063459483456062,1.290529496659649,0.5841835483140428,1.0,0.1488027182345295
strong_homogeneous,57,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.2639825921288215,0.26398259212882147,0.26398259212882147,0.06968680894705172,0.9862542821668443,1.5426024187197342,0.55634813655289,1.0,0.1436734270785096
strong_homogeneous,58,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1417487617359514,0.1417487617359514,0.1417487617359514,0.020092711453675523,0.8658598077356462,1.4335591837783217,0.5676993760426755,1.0,0.14393602730598967
strong_homogeneous,59,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.7697044735143657,-0.23029552648563434,0.23029552648563434,0.05303602951929551,0.5048877435663773,1.0286694734380835,0.5237817298717061,1.0,0.13693783405591345
strong_homogeneous,60,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0194531262584967,0.01945312625849671,0.01945312625849671,0.0003784241212290143,0.7513457810292431,1.2941175086896284,0.5427717276603853,1.0,0.13755149722004764
strong_homogeneous,61,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9368608822381872,-0.0631391177618128,0.0631391177618128,0.003986548191740065,0.6372145974142395,1.228291598100799,0.5910770006865594,1.0,0.1505534237129555
strong_homogeneous,62,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0439582461835837,0.04395824618358368,0.04395824618358368,0.0019323274075365494,0.7651060502111946,1.3127228103797728,0.5476167601685782,1.0,0.13648071539374773
strong_homogeneous,63,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8706949634038144,-0.12930503659618564,0.12930503659618564,0.01671979248914091,0.5815771030308559,1.1675844326859792,0.5860073296551234,1.0,0.15067043360416
strong_homogeneous,64,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.074920617879129,0.07492061787912907,0.07492061787912907,0.0056130989833904745,0.8164815935406694,1.3231589485370714,0.506677354996402,1.0,0.12909246475700842
strong_homogeneous,65,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.8478046815967331,-0.15219531840326694,0.15219531840326694,0.023163414943871807,0.6019861208295816,1.1184844819976778,0.5164983611680962,1.0,0.1308267665537226
strong_homogeneous,66,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.857059427248157,-0.14294057275184302,0.14294057275184302,0.02043200733862493,0.5433423230677703,1.1638693478471887,0.6205270247794183,1.0,0.15479837763605236
strong_homogeneous,67,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9347627465554089,-0.06523725344459108,0.06523725344459108,0.0042558992369938105,0.6518389322132813,1.1982278028959177,0.5463888706826364,1.0,0.13963843694234804
strong_homogeneous,68,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.783862965346055,-0.21613703465394496,0.21613703465394496,0.0467152177490006,0.5254767776888735,1.0472045887596853,0.5217278110708118,1.0,0.13412519580691998
strong_homogeneous,69,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9680344842553684,-0.03196551574463158,0.03196551574463158,0.0010217941968202894,0.7074284985639248,1.2390459681935253,0.5316174696296005,1.0,0.13374273069409492
strong_homogeneous,70,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1355150147858792,0.13551501478587924,0.13551501478587924,0.01836431923241707,0.8750280620156238,1.3886193458600535,0.5135912838444298,1.0,0.13214550630947416
strong_homogeneous,71,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0852476008621983,0.08524760086219829,0.08524760086219829,0.007267153452760671,0.7897527881678951,1.387176353848532,0.5974235656806369,1.0,0.1507056196727022
strong_homogeneous,72,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.2683089974382469,0.2683089974382469,0.2683089974382469,0.07198971810631717,0.9865483328684432,1.5661300341841535,0.5795817013157103,1.0,0.1525852044965986
strong_homogeneous,73,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9287362062543866,-0.07126379374561342,0.07126379374561342,0.0050785282990173305,0.660810401056533,1.194142443352133,0.5333320422956,1.0,0.13602518061005864
strong_homogeneous,74,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,0.9870478601454296,-0.012952139854570444,0.012952139854570444,0.00016775792681235208,0.7307414320733271,1.2464743305578263,0.5157328984844992,1.0,0.13325764806133197
strong_homogeneous,75,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.1327369388586865,0.13273693885868654,0.13273693885868654,0.017619094937574686,0.8881824802134922,1.392693668978709,0.5045111887652168,1.0,0.1313938093347853
strong_homogeneous,76,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.0940686956771895,0.09406869567718945,0.09406869567718945,0.008848919506407682,0.8186136373656466,1.3574056307610367,0.5387919933953901,1.0,0.13644309021211387
strong_homogeneous,77,200,0.02,rff_full_gaussian_onestep_logistic_pi,population_ate_bb,1.0,1.116560197256479,0.11656019725647893,0.11656019725647893,0.013586279584469277,0.8325095371367297,1.3878414137887916,0.5553318766520619,1.0,0.14127156965941445
